Action,Quantity,Price,Time,Portfolio Value,Remaining Balance
Buy,176,4684.89,2021-10-11 03:30:00,824540.64,852.6800000001676
Sell,176,4695.28,2021-10-11 03:45:00,826369.2799999999,827221.9600000001
Buy,176,4695.28,2021-10-11 03:45:00,826369.2799999999,852.6800000001676
Sell,176,4683.13,2021-10-11 04:00:00,824230.88,825083.5600000002
Buy,176,4683.13,2021-10-11 04:00:00,824230.88,852.6800000001676
Sell,176,4699.21,2021-10-11 04:15:00,827060.96,827913.6400000001
Buy,176,4699.21,2021-10-11 04:15:00,827060.96,852.6800000001676
Sell,176,4713.35,2021-10-11 04:30:00,829549.6000000001,830402.2800000003
Buy,176,4713.35,2021-10-11 04:30:00,829549.6000000001,852.6800000001676
Sell,176,4716.31,2021-10-11 04:45:00,830070.56,830923.2400000002
Buy,176,4716.31,2021-10-11 04:45:00,830070.56,852.6800000001676
Sell,176,4701.55,2021-10-11 05:00:00,827472.8,828325.4800000002
Buy,176,4701.55,2021-10-11 05:00:00,827472.8,852.6800000001676
Sell,176,4717.64,2021-10-11 05:15:00,830304.64,831157.3200000002
Buy,176,4717.64,2021-10-11 05:15:00,830304.64,852.6800000001676
Sell,176,4706.72,2021-10-11 05:30:00,828382.7200000001,829235.4000000003
Buy,176,4706.72,2021-10-11 05:30:00,828382.7200000001,852.6800000001676
Sell,176,4703.17,2021-10-11 05:45:00,827757.92,828610.6000000002
Buy,176,4703.17,2021-10-11 05:45:00,827757.92,852.6800000001676
Sell,176,4717.87,2021-10-11 06:00:00,830345.12,831197.8000000002
Buy,176,4717.87,2021-10-11 06:00:00,830345.12,852.6800000001676
Sell,176,4706.15,2021-10-11 06:15:00,828282.3999999999,829135.0800000001
Buy,176,4706.15,2021-10-11 06:15:00,828282.3999999999,852.6800000001676
Sell,176,4715.69,2021-10-11 06:30:00,829961.44,830814.1200000001
Buy,176,4715.69,2021-10-11 06:30:00,829961.44,852.6800000001676
Sell,176,4742.92,2021-10-11 06:45:00,834753.92,835606.6000000002
Buy,176,4742.92,2021-10-11 06:45:00,834753.92,852.6800000001676
Sell,176,4731.09,2021-10-11 07:00:00,832671.8400000001,833524.5200000003
Buy,176,4731.09,2021-10-11 07:00:00,832671.8400000001,852.6800000001676
Sell,176,4741.95,2021-10-11 07:15:00,834583.2,835435.8800000001
