symbol;datetime;open;high;low;close;volume;symbol_id
ETHUSDT;15/08/21 0:30;3272.99;3274.71;3252.53;3261.98;27180.674;334
ETHUSDT;15/08/21 0:45;3261.97;3278.8;3256.54;3276.65;15134.439;334
ETHUSDT;15/08/21 1:00;3276.65;3282.98;3267.12;3269.32;15698.303;334
ETHUSDT;15/08/21 1:15;3269.31;3281.32;3268.49;3276.23;15632.591;334
ETHUSDT;15/08/21 1:30;3276.24;3281.38;3267.36;3271.89;17059.215;334
ETHUSDT;15/08/21 1:45;3271.89;3273.34;3262;3264.88;10610.008;334
ETHUSDT;15/08/21 2:00;3264.87;3278.64;3264.61;3275.2;15563.565;334
ETHUSDT;15/08/21 2:15;3275.2;3288;3274.54;3284.86;19131.895;334
ETHUSDT;15/08/21 2:30;3284.86;3289.97;3280.77;3284.49;16332.412;334
ETHUSDT;15/08/21 2:45;3284.49;3284.49;3275;3275.19;11290.463;334
ETHUSDT;15/08/21 3:00;3275.19;3279.61;3267.2;3270.85;14810.865;334
ETHUSDT;15/08/21 3:15;3270.86;3275.87;3265;3273.78;10676.922;334
ETHUSDT;15/08/21 3:30;3273.78;3282;3267.25;3271.07;11858.229;334
ETHUSDT;15/08/21 3:45;3271.07;3271.07;3246.18;3249;28012.172;334
ETHUSDT;15/08/21 4:00;3249;3250;3231;3236.85;40482.18;334
ETHUSDT;15/08/21 4:15;3236.85;3255;3231;3254.09;27277.484;334
ETHUSDT;15/08/21 4:30;3254.09;3257.99;3243.43;3248;16193.165;334
ETHUSDT;15/08/21 4:45;3248;3250;3241.21;3249.58;8275.576;334
ETHUSDT;15/08/21 5:00;3249.58;3257.48;3242.51;3256.16;13200.466;334
ETHUSDT;15/08/21 5:15;3256.17;3258.64;3241.23;3247.01;12860.166;334
ETHUSDT;15/08/21 5:30;3247.02;3253.43;3238;3238.93;10985.147;334
ETHUSDT;15/08/21 5:45;3238.92;3244.06;3231;3236.38;16424.95;334
ETHUSDT;15/08/21 6:00;3236.37;3255;3226.28;3236.44;28105.162;334
ETHUSDT;15/08/21 6:15;3236.44;3237;3216.03;3224.56;46498.188;334
ETHUSDT;15/08/21 6:30;3224.56;3234.34;3215;3229.93;23042.459;334
ETHUSDT;15/08/21 6:45;3229.93;3236.5;3222.56;3223.08;12244.823;334
ETHUSDT;15/08/21 7:00;3223.1;3231.5;3200.71;3206.27;46400.094;334
ETHUSDT;15/08/21 7:15;3206.27;3222.81;3203.49;3220.6;19679.479;334
ETHUSDT;15/08/21 7:30;3220.59;3221.6;3186.34;3187.51;43411.508;334
ETHUSDT;15/08/21 7:45;3187.32;3188.63;3155.25;3163.46;110313.12;334
ETHUSDT;15/08/21 8:00;3163.45;3178;3151.19;3174.88;79908.88;334
ETHUSDT;15/08/21 8:15;3174.89;3177.81;3160.5;3164.23;23410.354;334
ETHUSDT;15/08/21 8:30;3164.24;3174.62;3156.66;3164.4;25731.6;334
ETHUSDT;15/08/21 8:45;3164.39;3172.94;3152;3153.87;29239.818;334
ETHUSDT;15/08/21 9:00;3153.88;3166.7;3133;3165.86;65160.2;334
ETHUSDT;15/08/21 9:15;3165.87;3170.21;3155.23;3156.7;22411.932;334
ETHUSDT;15/08/21 9:30;3156.7;3173.3;3149;3173.26;28744.928;334
ETHUSDT;15/08/21 9:45;3173.26;3176.67;3158.74;3163.81;31473.621;334
ETHUSDT;15/08/21 10:00;3163.81;3177;3154.03;3167.18;38469.633;334
ETHUSDT;15/08/21 10:15;3167.19;3173.35;3156;3157.71;25044.861;334
ETHUSDT;15/08/21 10:30;3157.71;3163.74;3149.35;3156.45;21404.496;334
ETHUSDT;15/08/21 10:45;3156.45;3162.23;3142.08;3156.2;22374.902;334
ETHUSDT;15/08/21 11:00;3156.2;3156.65;3137.49;3146.21;21460.57;334
ETHUSDT;15/08/21 11:15;3146.22;3158.7;3142.11;3155.44;21099.521;334
ETHUSDT;15/08/21 11:30;3155.45;3166.33;3154.46;3161.28;26120.543;334
ETHUSDT;15/08/21 11:45;3161.28;3163.24;3151.18;3160.76;17264.588;334
ETHUSDT;15/08/21 12:00;3160.76;3174.42;3143.9;3163.34;75107.336;334
ETHUSDT;15/08/21 12:15;3163.34;3163.88;3153.02;3159.6;16913.893;334
ETHUSDT;15/08/21 12:30;3159.6;3159.6;3142.4;3153.5;24100.992;334
ETHUSDT;15/08/21 12:45;3153.5;3160.46;3145.53;3154.72;15951.715;334
ETHUSDT;15/08/21 13:00;3154.72;3162.69;3147.72;3162.64;15962.415;334
ETHUSDT;15/08/21 13:15;3162.64;3162.81;3155.22;3157.45;11423.653;334
ETHUSDT;15/08/21 13:30;3157.45;3158;3138.42;3138.63;29941.129;334
ETHUSDT;15/08/21 13:45;3138.77;3172.5;3135.03;3165.93;63638.414;334
ETHUSDT;15/08/21 14:00;3165.93;3198.31;3154.78;3185.26;97091.55;334
ETHUSDT;15/08/21 14:15;3185.26;3193.18;3173.4;3188.01;42304.152;334
ETHUSDT;15/08/21 14:30;3188.02;3189.3;3168.48;3174.4;29202.658;334
ETHUSDT;15/08/21 14:45;3174.41;3174.85;3145;3147.57;53182.465;334
ETHUSDT;15/08/21 15:00;3147.68;3159.29;3142.2;3157.24;29916.562;334
ETHUSDT;15/08/21 15:15;3157.24;3162;3145.79;3148.31;22729.58;334
ETHUSDT;15/08/21 15:30;3148.31;3152.7;3142.36;3149.79;18681.246;334
ETHUSDT;15/08/21 15:45;3149.79;3158.69;3145.89;3156.57;15654.043;334
ETHUSDT;15/08/21 16:00;3156.65;3170.57;3150.89;3152.94;34811.707;334
ETHUSDT;15/08/21 16:15;3152.96;3164.16;3146;3160.1;26349.871;334
ETHUSDT;15/08/21 16:30;3160.1;3160.97;3148.99;3150.65;12904.317;334
ETHUSDT;15/08/21 16:45;3150.66;3155.33;3141.4;3144.64;13613.602;334
ETHUSDT;15/08/21 17:00;3144.63;3151.61;3109;3119.49;75737.56;334
ETHUSDT;15/08/21 17:15;3119.49;3141.93;3113.23;3136;30512.516;334
ETHUSDT;15/08/21 17:30;3135.76;3155;3134.3;3151.01;33924.78;334
ETHUSDT;15/08/21 17:45;3151;3163.24;3147.21;3157.51;24115.023;334
ETHUSDT;15/08/21 18:00;3157.5;3170;3153.44;3169.59;21315.785;334
ETHUSDT;15/08/21 18:15;3169.58;3170;3160;3167.16;10375.301;334
ETHUSDT;15/08/21 18:30;3167.16;3170;3151.36;3167.23;22002.555;334
ETHUSDT;15/08/21 18:45;3167.22;3194;3161.1;3190.72;43645.59;334
ETHUSDT;15/08/21 19:00;3190.73;3217.91;3173;3173;59263.27;334
ETHUSDT;15/08/21 19:15;3177.73;3189.44;3170;3188.62;20226.363;334
ETHUSDT;15/08/21 19:30;3188.62;3194.89;3181.79;3194.3;16082.61;334
ETHUSDT;15/08/21 19:45;3194.3;3209.58;3190.31;3208.13;26541.746;334
ETHUSDT;15/08/21 20:00;3208.13;3216;3202;3214.71;20937.504;334
ETHUSDT;15/08/21 20:15;3214.71;3243;3214.65;3239.71;51055.08;334
ETHUSDT;15/08/21 20:30;3239.59;3254.72;3236.13;3246.32;43069.01;334
ETHUSDT;15/08/21 20:45;3246.38;3269;3242.73;3259.36;34546.836;334
ETHUSDT;15/08/21 21:00;3259.36;3269.78;3248.65;3266;41320.07;334
ETHUSDT;15/08/21 21:15;3266;3276.5;3263.62;3267.17;35083.49;334
ETHUSDT;15/08/21 21:30;3267.18;3273.85;3242;3271.46;34642.094;334
ETHUSDT;15/08/21 21:45;3271.46;3277.48;3260;3260.53;31591.46;334
ETHUSDT;15/08/21 22:00;3260.53;3284.81;3260.53;3173;37577.88;334
ETHUSDT;15/08/21 22:15;3278;3298;3276.45;3295.38;36836.137;334
ETHUSDT;15/08/21 22:30;3295.37;3299.97;3287.23;3294.51;27718.3;334
ETHUSDT;15/08/21 22:45;3294.5;3308.38;3294.5;3307.69;36139.438;334
ETHUSDT;15/08/21 23:00;3307.69;3326;3305.84;3321.44;56190.54;334
ETHUSDT;15/08/21 23:15;3321.36;3322.2;3300.96;3318.77;37876.844;334
ETHUSDT;15/08/21 23:30;3318.95;3321.55;3302.66;3310;28571.441;334
ETHUSDT;15/08/21 23:45;3310.01;3318.57;3308.44;3312.31;28124.258;334
ETHUSDT;16/08/21 0:00;3312.31;3341.46;3291.6;3338.76;123543.54;334
ETHUSDT;16/08/21 0:15;3338.76;3343;3308.69;3315.75;74984.47;334
ETHUSDT;16/08/21 0:30;3315.94;3332.62;3312.25;3323.33;27662.742;334
ETHUSDT;16/08/21 0:45;3323.34;3332.9;3316;3316.92;25034.348;334
ETHUSDT;16/08/21 1:00;3316.99;3326.42;3304.53;3305.33;27064.36;334
ETHUSDT;16/08/21 1:15;3305.58;3318.82;3302.2;3315.73;20565.69;334
ETHUSDT;16/08/21 1:30;3315.73;3324.76;3310.79;3311.05;15659.654;334
ETHUSDT;16/08/21 1:45;3311.05;3318.79;3304.24;3315.64;13971.148;334
ETHUSDT;16/08/21 2:00;3315.65;3322;3312;3313;13992.153;334
ETHUSDT;16/08/21 2:15;3312.99;3316.25;3306.01;3308.39;11443.732;334
ETHUSDT;16/08/21 2:30;3308.38;3319.8;3308.28;3319.06;12261.046;334
ETHUSDT;16/08/21 2:45;3319.06;3325;3312.47;3321.45;23612.398;334
ETHUSDT;16/08/21 3:00;3321.44;3323.96;3295.01;3173;35212.28;334
ETHUSDT;16/08/21 3:15;3300.22;3306.22;3292.6;3292.6;15351.216;334
ETHUSDT;16/08/21 3:30;3292.6;3298.69;3270.3;3272.37;41641.555;334
ETHUSDT;16/08/21 3:45;3272.37;3282.33;3262.33;3264.38;31084.908;334
ETHUSDT;16/08/21 4:00;3264.39;3276.71;3260;3263.7;31306.26;334
ETHUSDT;16/08/21 4:15;3263.7;3282;3263.37;3275.82;24031.78;334
ETHUSDT;16/08/21 4:30;3275.76;3286.09;3274.5;3283.17;18715.693;334
ETHUSDT;16/08/21 4:45;3283.16;3287.56;3277.44;3278.25;18106.182;334
ETHUSDT;16/08/21 5:00;3278.23;3296.61;3278;3285.76;24132.15;334
ETHUSDT;16/08/21 5:15;3285.77;3288.95;3280.8;3286.09;14611.171;334
ETHUSDT;16/08/21 5:30;3286.1;3287.86;3280;3287.59;15504.094;334
ETHUSDT;16/08/21 5:45;3287.59;3301.3;3284.39;3300.08;26428.59;334
ETHUSDT;16/08/21 6:00;3300.01;3314;3287.26;3287.58;37504.06;334
ETHUSDT;16/08/21 6:15;3287.58;3288.02;3261.01;3263.41;44114.61;334
ETHUSDT;16/08/21 6:30;3263.41;3278.13;3262.97;3276.68;20826.436;334
ETHUSDT;16/08/21 6:45;3276.67;3284.49;3268.02;3275.35;15957.866;334
ETHUSDT;16/08/21 7:00;3275.35;3285;3274.38;3281.29;13336.382;334
ETHUSDT;16/08/21 7:15;3281.29;3283.64;3275;3282.81;10184.072;334
ETHUSDT;16/08/21 7:30;3282.81;3292.6;3278;3283.26;18517.746;334
ETHUSDT;16/08/21 7:45;3283.26;3284.45;3267;3275.73;22670.031;334
ETHUSDT;16/08/21 8:00;3275.74;3292;3263.4;3271.8;30430.117;334
ETHUSDT;16/08/21 8:15;3271.8;3276.12;3247.16;3275.64;41815.3;334
ETHUSDT;16/08/21 8:30;3275.64;3282.42;3270.26;3274.15;16087.989;334
ETHUSDT;16/08/21 8:45;3274.14;3278.67;3269.26;3270;11393.723;334
ETHUSDT;16/08/21 9:00;3270.01;3276;3270;3275.01;16285.54;334
ETHUSDT;16/08/21 9:15;3275.01;3275.89;3264.6;3265.62;22229.559;334
ETHUSDT;16/08/21 9:30;3265.61;3274.5;3264.6;3268.01;12027.236;334
ETHUSDT;16/08/21 9:45;3268.01;3278;3264.6;3276.67;14032.585;334
ETHUSDT;16/08/21 10:00;3276.67;3299.3;3276.06;3289.25;39998.39;334
ETHUSDT;16/08/21 10:15;3289.25;3291;3282.13;3286;24925.355;334
ETHUSDT;16/08/21 10:30;3285.98;3294;3285.04;3291.65;27675.992;334
ETHUSDT;16/08/21 10:45;3291.64;3294;3286.71;3293.97;23462.98;334
ETHUSDT;16/08/21 11:00;3293.98;3307.59;3285.85;3303.01;37413.38;334
ETHUSDT;16/08/21 11:15;3303.02;3309.67;3290.45;3293.44;31864.629;334
ETHUSDT;16/08/21 11:30;3293.61;3295;3285.58;3289.99;16091.381;334
ETHUSDT;16/08/21 11:45;3289.99;3293.08;3283.52;3289.54;17155.61;334
ETHUSDT;16/08/21 12:00;3289.54;3298.82;3266.93;3274.01;53188.15;334
ETHUSDT;16/08/21 12:15;3274;3281.45;3267;3275;34193.05;334
ETHUSDT;16/08/21 12:30;3274.83;3283.41;3273.37;3275.15;13111.27;334
ETHUSDT;16/08/21 12:45;3275.16;3283.6;3269;3283.5;16352.612;334
ETHUSDT;16/08/21 13:00;3283.49;3289.05;3274.42;3283.02;23057.412;334
ETHUSDT;16/08/21 13:15;3283.12;3283.12;3263.36;3270.51;28598.797;334
ETHUSDT;16/08/21 13:30;3270.5;3275.48;3228.7;3230.65;111660.55;334
ETHUSDT;16/08/21 13:45;3230.64;3237.89;3209.55;3223.2;114072.234;334
ETHUSDT;16/08/21 14:00;3222.98;3238.58;3218.93;3231.79;61971.13;334
ETHUSDT;16/08/21 14:15;3231.79;3238;3224;3233.72;23221.775;334
ETHUSDT;16/08/21 14:30;3233.63;3233.64;3212;3215.64;27098.398;334
ETHUSDT;16/08/21 14:45;3215.64;3228.5;3203.53;3207.23;34060.027;334
ETHUSDT;16/08/21 15:00;3207.23;3225.9;3186.85;3192.94;70311.12;334
ETHUSDT;16/08/21 15:15;3192.94;3212.33;3190.34;3198.2;31771.332;334
ETHUSDT;16/08/21 15:30;3198.21;3214.61;3183.75;3214.61;40088.367;334
ETHUSDT;16/08/21 15:45;3214.6;3227;3207.67;3225.34;29979.545;334
ETHUSDT;16/08/21 16:00;3225.06;3246.41;3214.14;3239.96;58420.87;334
ETHUSDT;16/08/21 16:15;3239.96;3240;3220.23;3221.59;23310.062;334
ETHUSDT;16/08/21 16:30;3221.58;3228.86;3215.5;3225.39;18887.855;334
ETHUSDT;16/08/21 16:45;3225.39;3234.31;3219.66;3225.75;12821.557;334
ETHUSDT;16/08/21 17:00;3225.78;3225.78;3213;3214.55;17802.488;334
ETHUSDT;16/08/21 17:15;3214.56;3221.48;3206.04;3214.73;16885.098;334
ETHUSDT;16/08/21 17:30;3214.73;3225;3210.54;3225;14009.372;334
ETHUSDT;16/08/21 17:45;3225;3232.42;3217;3221.35;19845.947;334
ETHUSDT;16/08/21 18:00;3221.34;3232.76;3211.42;3231.77;17609.91;334
ETHUSDT;16/08/21 18:15;3231.77;3239.26;3225.44;3229.24;21067.027;334
ETHUSDT;16/08/21 18:30;3229.25;3229.25;3216;3217.14;10712.226;334
ETHUSDT;16/08/21 18:45;3217.15;3232.46;3217.14;3231.39;11693.24;334
ETHUSDT;16/08/21 19:00;3231.4;3231.4;3212.11;3214.68;16327.71;334
ETHUSDT;16/08/21 19:15;3214.6;3223.75;3201;3202.63;17361.672;334
ETHUSDT;16/08/21 19:30;3202.63;3217;3201.28;3211.83;12888.37;334
ETHUSDT;16/08/21 19:45;3211.84;3211.99;3163;3178.16;62202.805;334
ETHUSDT;16/08/21 20:00;3178.17;3178.17;3133.33;3154.02;133647.69;334
ETHUSDT;16/08/21 20:15;3154.02;3166.6;3137.31;3152.82;34447.652;334
ETHUSDT;16/08/21 20:30;3152.81;3166.61;3143.11;3144.01;32698.342;334
ETHUSDT;16/08/21 20:45;3144;3170.7;3143.74;3163.72;41160.184;334
ETHUSDT;16/08/21 21:00;3163.64;3167.8;3156;3158.91;14851.268;334
ETHUSDT;16/08/21 21:15;3158.9;3167;3150;3166.93;20860.596;334
ETHUSDT;16/08/21 21:30;3166.92;3195.6;3166.91;3194;27104.543;334
ETHUSDT;16/08/21 21:45;3194;3198;3171.88;3174.49;21460.188;334
ETHUSDT;16/08/21 22:00;3174.5;3193.36;3165.54;3187;24581.361;334
ETHUSDT;16/08/21 22:15;3187;3201.84;3185.45;3190.7;22096.676;334
ETHUSDT;16/08/21 22:30;3190.48;3190.49;3177.18;3178.66;16854.305;334
ETHUSDT;16/08/21 22:45;3178.67;3196.7;3175.55;3184.79;15447.29;334
ETHUSDT;16/08/21 23:00;3184.78;3189.01;3162.5;3170.25;22780.633;334
ETHUSDT;16/08/21 23:15;3170.25;3171.74;3146.43;3153.88;35050.14;334
ETHUSDT;16/08/21 23:30;3153.88;3171.2;3153.63;3166.42;20010.504;334
ETHUSDT;16/08/21 23:45;3166.43;3166.81;3146;3146.83;23886.158;334
ETHUSDT;17/08/21 0:00;3146.82;3163.42;3139.7;3142;46335.977;334
ETHUSDT;17/08/21 0:15;3142;3145.38;3120;3137.47;69009.305;334
ETHUSDT;17/08/21 0:30;3137.48;3145;3115.77;3118.65;44019.816;334
ETHUSDT;17/08/21 0:45;3118.65;3137.35;3115.41;3135.12;24645.225;334
ETHUSDT;17/08/21 1:00;3135.13;3150;3130.93;3148.01;27622.055;334
ETHUSDT;17/08/21 1:15;3148.02;3165;3145.8;3164.53;27346.982;334
ETHUSDT;17/08/21 1:30;3164.53;3166.68;3147.29;3166.47;27474.168;334
ETHUSDT;17/08/21 1:45;3166.47;3179;3165.52;3174.86;39937.02;334
ETHUSDT;17/08/21 2:00;3174.86;3184.27;3167.26;3182.16;21670.62;334
ETHUSDT;17/08/21 2:15;3182.15;3183.48;3169.13;3171.15;13112.175;334
ETHUSDT;17/08/21 2:30;3171.15;3192.88;3170.52;3189.86;25949.428;334
ETHUSDT;17/08/21 2:45;3189.7;3195.52;3182.97;3192.77;19230.234;334
ETHUSDT;17/08/21 3:00;3192.78;3193.42;3178.71;3181.06;21629.467;334
ETHUSDT;17/08/21 3:15;3181.07;3194.94;3177;3192.74;21498.357;334
ETHUSDT;17/08/21 3:30;3192.73;3209.78;3192;3202.18;30747.064;334
ETHUSDT;17/08/21 3:45;3202.17;3202.17;3189.62;3194.2;15505.475;334
ETHUSDT;17/08/21 4:00;3194.61;3216.26;3188.04;3208.49;41288.957;334
ETHUSDT;17/08/21 4:15;3208.49;3209.7;3184.3;3184.69;19881.51;334
ETHUSDT;17/08/21 4:30;3184.68;3202.33;3184.3;3195.36;12754.502;334
ETHUSDT;17/08/21 4:45;3195.35;3203.73;3191.19;3191.81;11555.088;334
ETHUSDT;17/08/21 5:00;3191.8;3199.13;3179;3179.38;24684.373;334
ETHUSDT;17/08/21 5:15;3179.38;3201.04;3166.74;3195.49;32368.033;334
ETHUSDT;17/08/21 5:30;3195.49;3200.14;3182.4;3190.82;18538.586;334
ETHUSDT;17/08/21 5:45;3190.83;3191.47;3171.04;3172.01;17365.828;334
ETHUSDT;17/08/21 6:00;3172;3181;3158;3161.95;39759.285;334
ETHUSDT;17/08/21 6:15;3162.23;3176.7;3160.5;3176.39;15946.926;334
ETHUSDT;17/08/21 6:30;3176.39;3176.7;3150;3151.52;31296.629;334
ETHUSDT;17/08/21 6:45;3151.52;3157;3143;3146;34579.184;334
ETHUSDT;17/08/21 7:00;3146;3154.46;3135;3153.53;32174.176;334
ETHUSDT;17/08/21 7:15;3153.54;3167.82;3145.58;3158.13;30059.91;334
ETHUSDT;17/08/21 7:30;3158.1;3167.99;3147.74;3166.59;20643.691;334
ETHUSDT;17/08/21 7:45;3166.51;3172.4;3160.5;3171.06;17689.984;334
ETHUSDT;17/08/21 8:00;3171.03;3185.59;3168.38;3177.8;28434.107;334
ETHUSDT;17/08/21 8:15;3177.8;3206.7;3177.79;3204.53;37262.254;334
ETHUSDT;17/08/21 8:30;3204.4;3206.7;3188.49;3193.33;26266.848;334
ETHUSDT;17/08/21 8:45;3193.34;3200.81;3181;3183.23;19727.387;334
ETHUSDT;17/08/21 9:00;3183.23;3196.02;3181.88;3193.95;24393.225;334
ETHUSDT;17/08/21 9:15;3193.95;3236.1;3192;3228.21;76042.3;334
ETHUSDT;17/08/21 9:30;3228.2;3249.88;3227.94;3237;64642.72;334
ETHUSDT;17/08/21 9:45;3236.99;3246.7;3228;3242.26;35670.82;334
ETHUSDT;17/08/21 10:00;3242.25;3251.7;3236.1;3244.39;35114.473;334
ETHUSDT;17/08/21 10:15;3244.39;3245.79;3234.74;3238.54;17337.738;334
ETHUSDT;17/08/21 10:30;3238.55;3250;3237.02;3240;22182.676;334
ETHUSDT;17/08/21 10:45;3240;3247.97;3220.7;3223.59;27698.518;334
ETHUSDT;17/08/21 11:00;3223.59;3245.38;3223.59;3234.1;27103.87;334
ETHUSDT;17/08/21 11:15;3234.1;3252.78;3227.82;3244.18;28833.514;334
ETHUSDT;17/08/21 11:30;3244.19;3282.09;3244.19;3269.22;63361.387;334
ETHUSDT;17/08/21 11:45;3269.21;3280.91;3248.13;3258;40946.348;334
ETHUSDT;17/08/21 12:00;3257.98;3292.43;3257.51;3280.34;101599.234;334
ETHUSDT;17/08/21 12:15;3280.33;3294.23;3275.11;3286.37;31398.775;334
ETHUSDT;17/08/21 12:30;3286.37;3291.36;3264.32;3273.61;36023.23;334
ETHUSDT;17/08/21 12:45;3273.6;3278.82;3239.32;3241.59;39961.285;334
ETHUSDT;17/08/21 13:00;3241.59;3257.91;3222.88;3229.85;50947.29;334
ETHUSDT;17/08/21 13:15;3229.84;3246.95;3228.77;3239.06;40449.4;334
ETHUSDT;17/08/21 13:30;3239.05;3254.03;3228.62;3253.93;28358.275;334
ETHUSDT;17/08/21 13:45;3254.03;3254.03;3233.13;3234.42;20408.602;334
ETHUSDT;17/08/21 14:00;3234.42;3244.37;3210.15;3212;46002.754;334
ETHUSDT;17/08/21 14:15;3212;3220.67;3186.76;3190.01;62150.36;334
ETHUSDT;17/08/21 14:30;3190.01;3199.96;3182.18;3194.84;52350.473;334
ETHUSDT;17/08/21 14:45;3195;3208;3192.4;3194;32738.318;334
ETHUSDT;17/08/21 15:00;3194.01;3204.05;3183;3192.09;34364.797;334
ETHUSDT;17/08/21 15:15;3192.09;3196.8;3175;3185.99;29232.53;334
ETHUSDT;17/08/21 15:30;3185.99;3189.22;3160;3168.54;40976.83;334
ETHUSDT;17/08/21 15:45;3168.53;3177.93;3162.56;3167.46;29402.38;334
ETHUSDT;17/08/21 16:00;3167.5;3188.6;3142.14;3183.96;95927.96;334
ETHUSDT;17/08/21 16:15;3183.95;3190.96;3172;3181.06;32408.395;334
ETHUSDT;17/08/21 16:30;3181.05;3184.62;3161.2;3162.99;24469.408;334
ETHUSDT;17/08/21 16:45;3163;3174.39;3151;3152.96;31772.111;334
ETHUSDT;17/08/21 17:00;3152.83;3169.55;3148.58;3162.04;36992.586;334
ETHUSDT;17/08/21 17:15;3162.03;3165;3146.68;3163.44;20902.996;334
ETHUSDT;17/08/21 17:30;3163.45;3171.9;3154.09;3168.14;18550.79;334
ETHUSDT;17/08/21 17:45;3168.13;3179.88;3161.5;3169.02;16063.718;334
ETHUSDT;17/08/21 18:00;3169.01;3189.21;3163.39;3185.27;29743.19;334
ETHUSDT;17/08/21 18:15;3185.27;3186.35;3174;3178.7;17293.107;334
ETHUSDT;17/08/21 18:30;3178.7;3178.7;3150.03;3152.59;29223.84;334
ETHUSDT;17/08/21 18:45;3152.58;3181.19;3151.25;3163.64;31017.895;334
ETHUSDT;17/08/21 19:00;3163.57;3166.87;3132;3132.4;50366.406;334
ETHUSDT;17/08/21 19:15;3132.41;3146.29;3115.53;3142.24;74381.85;334
ETHUSDT;17/08/21 19:30;3142.33;3142.37;3124;3124.24;20542.658;334
ETHUSDT;17/08/21 19:45;3124.25;3135;3103;3118.79;90868.4;334
ETHUSDT;17/08/21 20:00;3118.79;3128.55;3074.46;3082.12;121549.1;334
ETHUSDT;17/08/21 20:15;3082.03;3082.11;3035.06;3041.46;89768.34;334
ETHUSDT;17/08/21 20:30;3041.47;3067.77;3012;3173;106135.89;334
ETHUSDT;17/08/21 20:45;3056.86;3079.5;3053.5;3072.7;37997.188;334
ETHUSDT;17/08/21 21:00;3072.74;3073.24;3048.31;3060.01;30030.516;334
ETHUSDT;17/08/21 21:15;3060.01;3060.44;3020.15;3043.12;48184.32;334
ETHUSDT;17/08/21 21:30;3043.13;3048.51;3025.04;3029.09;34518.6;334
ETHUSDT;17/08/21 21:45;3029.1;3041.55;3022.63;3029.47;24048.861;334
ETHUSDT;17/08/21 22:00;3029.47;3041.71;3011;3019.17;56776.168;334
ETHUSDT;17/08/21 22:15;3019.17;3033.48;2992;3024.71;83988.164;334
ETHUSDT;17/08/21 22:30;3024.71;3050.34;3018.71;3037.44;59889.605;334
ETHUSDT;17/08/21 22:45;3037.15;3058.63;3026.14;3053.74;38426.207;334
ETHUSDT;17/08/21 23:00;3053.74;3054.56;3024.21;3037.01;30408.129;334
ETHUSDT;17/08/21 23:15;3037;3037.09;3015.39;3031.02;22821.742;334
ETHUSDT;17/08/21 23:30;3031.17;3044.99;3016.72;3019.63;22256.002;334
ETHUSDT;17/08/21 23:45;3019.56;3029.44;3007.18;3014.64;28027.559;334
ETHUSDT;18/08/21 0:00;3014.63;3046.52;3005.33;3025.93;92473.18;334
ETHUSDT;18/08/21 0:15;3025.94;3039.71;3017.36;3019.73;28136.363;334
ETHUSDT;18/08/21 0:30;3019.73;3020.07;2986.5;2990.27;50881.48;334
ETHUSDT;18/08/21 0:45;2990.27;3028;2981;3024.33;60760.74;334
ETHUSDT;18/08/21 1:00;3024.34;3024.51;2950;2962.16;84134.91;334
ETHUSDT;18/08/21 1:15;2962.16;2996.7;2951.26;3173;70224.97;334
ETHUSDT;18/08/21 1:30;2992.26;3029.07;2991.94;3025.8;48859.31;334
ETHUSDT;18/08/21 1:45;3025.81;3044.9;3012.12;3044.9;38228.793;334
ETHUSDT;18/08/21 2:00;3044.9;3046.4;3025;3043.68;32889.457;334
ETHUSDT;18/08/21 2:15;3043.61;3045.7;3031;3034.01;20985.684;334
ETHUSDT;18/08/21 2:30;3034.01;3039;3006.91;3038.13;37204.656;334
ETHUSDT;18/08/21 2:45;3038.13;3047.31;3024;3034;27817.861;334
ETHUSDT;18/08/21 3:00;3034;3038.28;3019.31;3019.54;20043.674;334
ETHUSDT;18/08/21 3:15;3019.68;3030.39;3011.06;3014.25;18182.17;334
ETHUSDT;18/08/21 3:30;3014.2;3031.24;3008.01;3022.44;20005.832;334
ETHUSDT;18/08/21 3:45;3022.44;3053.74;3021.58;3173;25366.123;334
ETHUSDT;18/08/21 4:00;3052.21;3060;3038.13;3052.59;56778.03;334
ETHUSDT;18/08/21 4:15;3052.59;3059.9;3045;3046.14;19618.299;334
ETHUSDT;18/08/21 4:30;3046.13;3054.63;3030;3034.22;18478.662;334
ETHUSDT;18/08/21 4:45;3034.22;3046.41;3027.32;3045.41;17979.996;334
ETHUSDT;18/08/21 5:00;3045.4;3058;3038.96;3051.01;18251.664;334
ETHUSDT;18/08/21 5:15;3051.01;3066;3048.71;3063.28;22844.139;334
ETHUSDT;18/08/21 5:30;3063.22;3075;3062.63;3071.85;32743.086;334
ETHUSDT;18/08/21 5:45;3071.85;3084.68;3067;3081.91;31372.902;334
ETHUSDT;18/08/21 6:00;3081.9;3082;3068;3073.23;24264.143;334
ETHUSDT;18/08/21 6:15;3073.23;3083.44;3061.12;3065.35;23720.889;334
ETHUSDT;18/08/21 6:30;3065.34;3069.18;3056.89;3060.4;19310.672;334
ETHUSDT;18/08/21 6:45;3060.47;3074.88;3060.37;3069.4;13496.585;334
ETHUSDT;18/08/21 7:00;3069.41;3076.24;3055.26;3061.08;18700.727;334
ETHUSDT;18/08/21 7:15;3061;3066.26;3042.58;3043.46;28384.766;334
ETHUSDT;18/08/21 7:30;3043.46;3059.3;3043.11;3045.64;19050.537;334
ETHUSDT;18/08/21 7:45;3045.63;3047.98;3022.37;3030.95;39439.527;334
